id,model_name,iteration,temperature,input_length,problem_statement,abstract_reformulation,cumulative_time_in_seconds
sP44vzp,gpt_neo_125m,7,0.3,20,identify fake smiles and laughter,Prevent the appearance of a fake smile,1070
sP44vzp,gpt_neo_125m,8,0.3,20,identify fake smiles and laughter,Prevent the appearance of fake smiles and laughter,1098
sP44vzp,gpt_neo_125m,9,0.3,20,identify fake smiles and laughter,Prevent the appearance of fake smiles and laughter,1145
sP44vzp,gpt_neo_125m,10,0.3,20,identify fake smiles and laughter,Protect object from radiation,1210
sP44vzp,gpt_neo_125m,11,0.3,20,identify fake smiles and laughter,Protect vulnerable object from radiation,1257
sP44vzp,gpt_neo_125m,12,0.3,20,identify fake smiles and laughter,Prevent children from getting a smile,1288
sP44vzp,gpt_neo_125m,13,0.3,20,identify fake smiles and laughter,Prevent the appearance of a fake smile,1318
sP44vzp,gpt_neo_125m,14,0.3,20,identify fake smiles and laughter,Identify fake smiles and laughter,1347
sP44vzp,gpt_neo_125m,15,0.3,20,identify fake smiles and laughter,Prevent children from getting wet,1377
sP44vzp,gpt_neo_125m,16,0.3,20,identify fake smiles and laughter,Prevent a child from getting excited,1405
sP44vzp,gpt_neo_125m,17,0.3,20,identify fake smiles and laughter,Protect vulnerable object from radiation,1430
sP44vzp,gpt_neo_125m,18,0.3,20,identify fake smiles and laughter,Protect vulnerable object from radiation,1453
sP44vzp,gpt_neo_125m,19,0.3,20,identify fake smiles and laughter,Prevent the appearance of the face from being damaged,1475
sP44vzp,gpt_neo_125m,20,0.3,20,identify fake smiles and laughter,Identify fake smiles and laughter,1496
sP44vzp,gpt_neo_125m,1,0.4,20,identify fake smiles and laughter,Create a space in which objects are separated from each other,1518
sP44vzp,gpt_neo_125m,2,0.4,20,identify fake smiles and laughter,Prevent children from getting into a room,1540
sP44vzp,gpt_neo_125m,3,0.4,20,identify fake smiles and laughter,Protect vulnerable object from radiation,1561
sP44vzp,gpt_neo_125m,4,0.4,20,identify fake smiles and laughter,Protect vulnerable object from radiation,1584
sP44vzp,gpt_neo_125m,5,0.4,20,identify fake smiles and laughter,Make a fake smile for a friend,1606
sP44vzp,gpt_neo_125m,6,0.4,20,identify fake smiles and laughter,Prevent the appearance of a fake smile,1629
sP44vzp,gpt_neo_125m,7,0.4,20,identify fake smiles and laughter,Identify fake smiles and laughter,1651
sP44vzp,gpt_neo_125m,8,0.4,20,identify fake smiles and laughter,Identify fake smiles and laughter,1673
sP44vzp,gpt_neo_125m,9,0.4,20,identify fake smiles and laughter,protect object from the penetration of foreign objects,1695
sP44vzp,gpt_neo_125m,10,0.4,20,identify fake smiles and laughter,Create a fake smile,1717
sP44vzp,gpt_neo_125m,11,0.4,20,identify fake smiles and laughter,Remove objects of different volumes,1739
sP44vzp,gpt_neo_125m,12,0.4,20,identify fake smiles and laughter,Prevent children from getting into trouble,1762
sP44vzp,gpt_neo_125m,13,0.4,20,identify fake smiles and laughter,Remove a fake smile from a face,1784
sP44vzp,gpt_neo_125m,14,0.4,20,identify fake smiles and laughter,Remove bubbles from objects by mechanical force,1806
sP44vzp,gpt_neo_125m,15,0.4,20,identify fake smiles and laughter,Remove the fake smile from a face,1827
sP44vzp,gpt_neo_125m,16,0.4,20,identify fake smiles and laughter,Identify fake smiles and laughter,1849
sP44vzp,gpt_neo_125m,17,0.4,20,identify fake smiles and laughter,Identify fake smiles and laughter,1870
sP44vzp,gpt_neo_125m,18,0.4,20,identify fake smiles and laughter,Prevent objects from getting into contact with unwanted substances,1891
sP44vzp,gpt_neo_125m,19,0.4,20,identify fake smiles and laughter,Make a face of a fake smile,1912
sP44vzp,gpt_neo_125m,20,0.4,20,identify fake smiles and laughter,Remove fake smiles and laughter from objects,1934
sP44vzp,gpt_neo_125m,1,0.5,20,identify fake smiles and laughter,Protect vulnerable object from radiation,1957
sP44vzp,gpt_neo_125m,2,0.5,20,identify fake smiles and laughter,Create a face for a fake smile,1979
sP44vzp,gpt_neo_125m,3,0.5,20,identify fake smiles and laughter,Stop object from getting into contact with unwanted substances,2001
sP44vzp,gpt_neo_125m,4,0.5,20,identify fake smiles and laughter,Identify the fake smile and laugh,2022
sP44vzp,gpt_neo_125m,5,0.5,20,identify fake smiles and laughter,Remove the smell of a fake smile,2043
sP44vzp,gpt_neo_125m,6,0.5,20,identify fake smiles and laughter,Make a smile by using a mask,2064
sP44vzp,gpt_neo_125m,7,0.5,20,identify fake smiles and laughter,"create a new object, and remove it",2086
sP44vzp,gpt_neo_125m,8,0.5,20,identify fake smiles and laughter,Remove objects from the environment,2107
sP44vzp,gpt_neo_125m,9,0.5,20,identify fake smiles and laughter,Start a game of football,2128
sP44vzp,gpt_neo_125m,10,0.5,20,identify fake smiles and laughter,Prevent the skin from getting wet,2149
sP44vzp,gpt_neo_125m,11,0.5,20,identify fake smiles and laughter,Prevent people from getting into a fight,2170
sP44vzp,gpt_neo_125m,12,0.5,20,identify fake smiles and laughter,Remove the fake smile and laugh,2191
sP44vzp,gpt_neo_125m,13,0.5,20,identify fake smiles and laughter,Detect fake smiles and laughter,2213
sP44vzp,gpt_neo_125m,14,0.5,20,identify fake smiles and laughter,identify fake smiles and laughter,2234
sP44vzp,gpt_neo_125m,15,0.5,20,identify fake smiles and laughter,create a hole in an object without causing an unwanted noise,2255
sP44vzp,gpt_neo_125m,16,0.5,20,identify fake smiles and laughter,Protect vulnerable object from radiation,2276
sP44vzp,gpt_neo_125m,17,0.5,20,identify fake smiles and laughter,Prevent children from getting into a fight,2297
sP44vzp,gpt_neo_125m,18,0.5,20,identify fake smiles and laughter,"Start a game of ""Ao-Ao-Ao""",2318
sP44vzp,gpt_neo_125m,19,0.5,20,identify fake smiles and laughter,Prevent a fake smile from getting into contact with unwanted substances,2339
sP44vzp,gpt_neo_125m,20,0.5,20,identify fake smiles and laughter,Stop object from getting into contact with unwanted substances,2360
sP44vzp,gpt_neo_125m,1,0.6,20,identify fake smiles and laughter,Prevent a child from making a joke,2382
sP44vzp,gpt_neo_125m,2,0.6,20,identify fake smiles and laughter,Prevent fake smiles by using a mask,2978
sP44vzp,gpt_neo_125m,3,0.6,20,identify fake smiles and laughter,Prevent objects from getting into contact with unwanted substances,3007
sP44vzp,gpt_neo_125m,4,0.6,20,identify fake smiles and laughter,Remove fake smiles from objects,3029
sP44vzp,gpt_neo_125m,5,0.6,20,identify fake smiles and laughter,Prevent elderly people from getting excited,3054
sP44vzp,gpt_neo_125m,6,0.6,20,identify fake smiles and laughter,identify fake smiles and laughter,3077
sP44vzp,gpt_neo_125m,7,0.6,20,identify fake smiles and laughter,Stop child from getting into contact with unwanted substances,3098
sP44vzp,gpt_neo_125m,8,0.6,20,identify fake smiles and laughter,Identify fake smiles and laughter,3120
sP44vzp,gpt_neo_125m,9,0.6,20,identify fake smiles and laughter,remove fake smile from a person,3141
sP44vzp,gpt_neo_125m,10,0.6,20,identify fake smiles and laughter,Prevent children from getting excited or excitedly,3166
sP44vzp,gpt_neo_125m,11,0.6,20,identify fake smiles and laughter,prevent the appearance of a fake smile by placing a mask,3185
sP44vzp,gpt_neo_125m,12,0.6,20,identify fake smiles and laughter,Protect vulnerable object from radiation,3205
sP44vzp,gpt_neo_125m,13,0.6,20,identify fake smiles and laughter,Prevent the appearance of fake smiles and laughter,3226
sP44vzp,gpt_neo_125m,14,0.6,20,identify fake smiles and laughter,Remove unnecessary objects from objects,3247
sP44vzp,gpt_neo_125m,15,0.6,20,identify fake smiles and laughter,Remove objects from their environment,3268
sP44vzp,gpt_neo_125m,16,0.6,20,identify fake smiles and laughter,Identify fake smiles and laughter,3292
sP44vzp,gpt_neo_125m,17,0.6,20,identify fake smiles and laughter,Prevent fake smiles,3320
sP44vzp,gpt_neo_125m,18,0.6,20,identify fake smiles and laughter,Prevent facial expressions by the user,3349
sP44vzp,gpt_neo_125m,19,0.6,20,identify fake smiles and laughter,Protect vulnerable object from radiation,3372
sP44vzp,gpt_neo_125m,20,0.6,20,identify fake smiles and laughter,Identify fake smiles and laughter,3396
sP44vzp,gpt_neo_125m,1,0.7,20,identify fake smiles and laughter,Protect object from the penetration of foreign substances,3416
sP44vzp,gpt_neo_125m,2,0.7,20,identify fake smiles and laughter,Protect vulnerable object from radiation,3435
sP44vzp,gpt_neo_125m,3,0.7,20,identify fake smiles and laughter,Identify fake smiles and laughing,3453
sP44vzp,gpt_neo_125m,4,0.7,20,identify fake smiles and laughter,Create a small-time-vacuum environment for the human eye,3472
sP44vzp,gpt_neo_125m,5,0.7,20,identify fake smiles and laughter,Defy imitation of a person's true smiles,3490
sP44vzp,gpt_neo_125m,6,0.7,20,identify fake smiles and laughter,Protect vulnerable object from radiation,3509
sP44vzp,gpt_neo_125m,7,0.7,20,identify fake smiles and laughter,Remove objects from their original pose,3528
sP44vzp,gpt_neo_125m,8,0.7,20,identify fake smiles and laughter,Remove an artificial face and make a face with a smile,3546
sP44vzp,gpt_neo_125m,9,0.7,20,identify fake smiles and laughter,hide a face from the sun,3564
sP44vzp,gpt_neo_125m,10,0.7,20,identify fake smiles and laughter,Identify fake smiles and laughter,3583
sP44vzp,gpt_neo_125m,11,0.7,20,identify fake smiles and laughter,Protect vulnerable object from radiation,3602
sP44vzp,gpt_neo_125m,12,0.7,20,identify fake smiles and laughter,Remove objects from an object without causing an unwanted noise,3621
sP44vzp,gpt_neo_125m,13,0.7,20,identify fake smiles and laughter,Make a face when you are unsure,3639
sP44vzp,gpt_neo_125m,14,0.7,20,identify fake smiles and laughter,Reduce the amount of time between the appearance of a smile and laughter,3658
sP44vzp,gpt_neo_125m,15,0.7,20,identify fake smiles and laughter,Protect vulnerable object from airborne or stray radiation,3677
sP44vzp,gpt_neo_125m,16,0.7,20,identify fake smiles and laughter,"Provide strong, rigid structure out of soft materials",3695
sP44vzp,gpt_neo_125m,17,0.7,20,identify fake smiles and laughter,Get fake smile and laugh in a video game,3716
sP44vzp,gpt_neo_125m,18,0.7,20,identify fake smiles and laughter,prevent children from getting excited,3738
sP44vzp,gpt_neo_125m,19,0.7,20,identify fake smiles and laughter,Remove food from objects,3759
sP44vzp,gpt_neo_125m,20,0.7,20,identify fake smiles and laughter,Prevent smoking from getting into contact with any foreign objects,3786
sP44vzp,gpt_neo_125m,1,0.8,20,identify fake smiles and laughter,Protect object from air pollution,3812
sP44vzp,gpt_neo_125m,2,0.8,20,identify fake smiles and laughter,stop making fake smiles,3833
sP44vzp,gpt_neo_125m,3,0.8,20,identify fake smiles and laughter,create a hole in an object without causing an unwanted noise,3859
sP44vzp,gpt_neo_125m,4,0.8,20,identify fake smiles and laughter,Remove hair from children,3884
sP44vzp,gpt_neo_125m,5,0.8,20,identify fake smiles and laughter,Prevent object from becoming excited by the noise of the world,3907
sP44vzp,gpt_neo_125m,6,0.8,20,identify fake smiles and laughter,"create a new object, eliminate a lot of fake smiles",3934
sP44vzp,gpt_neo_125m,7,0.8,20,identify fake smiles and laughter,Get a real laugh by looking around the room,3957
sP44vzp,gpt_neo_125m,8,0.8,20,identify fake smiles and laughter,Stop object from getting into contact with unwanted substances,3979
sP44vzp,gpt_neo_125m,9,0.8,20,identify fake smiles and laughter,Prevent object from appearing in the scene,3999
sP44vzp,gpt_neo_125m,10,0.8,20,identify fake smiles and laughter,Create a barrier to avoid unwanted objects,4018
sP44vzp,gpt_neo_125m,11,0.8,20,identify fake smiles and laughter,Start a game of face recognition,4037
sP44vzp,gpt_neo_125m,12,0.8,20,identify fake smiles and laughter,Prevent object from getting into contact with unwanted substances,4056
sP44vzp,gpt_neo_125m,13,0.8,20,identify fake smiles and laughter,Prevent facial expressions from being blurred,4078
sP44vzp,gpt_neo_125m,14,0.8,20,identify fake smiles and laughter,protect object from the penetration of foreign objects,4097
sP44vzp,gpt_neo_125m,15,0.8,20,identify fake smiles and laughter,Remove facial recognition,4116
sP44vzp,gpt_neo_125m,16,0.8,20,identify fake smiles and laughter,Make a fake face and laugh with the eyes from a camera,4135
sP44vzp,gpt_neo_125m,17,0.8,20,identify fake smiles and laughter,identify real smile and laughter,4158
sP44vzp,gpt_neo_125m,18,0.8,20,identify fake smiles and laughter,identify fake smiles and laughter,4176
sP44vzp,gpt_neo_125m,19,0.8,20,identify fake smiles and laughter,Protect vulnerable object from radiation,4198
sP44vzp,gpt_neo_125m,20,0.8,20,identify fake smiles and laughter,prevent child from getting into a room with a fake smile,4222
sP44vzp,gpt_neo_125m,1,0.9,20,identify fake smiles and laughter,Increase the quality of a child's smile,4245
sP44vzp,gpt_neo_125m,2,0.9,20,identify fake smiles and laughter,Avoid any sexual activity by pretending it's not your face,4271
sP44vzp,gpt_neo_125m,3,0.9,20,identify fake smiles and laughter,Prevent the user from getting excited,4294
sP44vzp,gpt_neo_125m,4,0.9,20,identify fake smiles and laughter,Stop old people from making fake faces in the street,4316
sP44vzp,gpt_neo_125m,5,0.9,20,identify fake smiles and laughter,Make fun of facial expressions,4338
sP44vzp,gpt_neo_125m,6,0.9,20,identify fake smiles and laughter,Identify fake smiles and laughter in virtual reality,4361
sP44vzp,gpt_neo_125m,7,0.9,20,identify fake smiles and laughter,Improve appearance of real face,4383
sP44vzp,gpt_neo_125m,8,0.9,20,identify fake smiles and laughter,Make a facial expression of the eyebrows,4403
sP44vzp,gpt_neo_125m,9,0.9,20,identify fake smiles and laughter,Determine if the smiles are fake,4425
sP44vzp,gpt_neo_125m,10,0.9,20,identify fake smiles and laughter,Remove fake smiles from the face,4447
sP44vzp,gpt_neo_125m,11,0.9,20,identify fake smiles and laughter,protect object from radiation,4469
sP44vzp,gpt_neo_125m,12,0.9,20,identify fake smiles and laughter,Eliminate fake smiles and laughter,4491
sP44vzp,gpt_neo_125m,13,0.9,20,identify fake smiles and laughter,Create a face mask to prevent foreign objects from getting into contact with foreign objects,4514
sP44vzp,gpt_neo_125m,14,0.9,20,identify fake smiles and laughter,Improve the feel of a complicated motion or force,4536
sP44vzp,gpt_neo_125m,15,0.9,20,identify fake smiles and laughter,Prevent children from laughing too much,4559
sP44vzp,gpt_neo_125m,16,0.9,20,identify fake smiles and laughter,"avoid unnecessary, awkward and repetitive actions",4581
sP44vzp,gpt_neo_125m,17,0.9,20,identify fake smiles and laughter,Protect objects from external sounds,4603
sP44vzp,gpt_neo_125m,18,0.9,20,identify fake smiles and laughter,Protect objects of different volumes,4625
sP44vzp,gpt_neo_125m,19,0.9,20,identify fake smiles and laughter,Prevent false smiles,4647
sP44vzp,gpt_neo_125m,20,0.9,20,identify fake smiles and laughter,Prevent face from being a big fat joke,4670
